,fea_customer_id
2199,12646711
2200,6549260
2201,13692432
2202,572891
2203,16489494
2204,17721552
2205,13141602
2206,20251303
2207,7855232
2208,16721871
2209,18920903
2210,15162482
2211,16871050
2212,14373269
2213,15331485
2214,20746719
2215,5991561
2216,1948610
2217,19977060
2218,18333998
2219,9372218
2220,20712151
2221,6097119
2222,8812896
2224,20579747
2225,19546118
2226,9066904
2227,6210773
2228,137665
2229,1694268
2230,8580294
2231,643151
2232,16794500
2233,16892475
2234,6118155
2235,5884915
2236,11089953
2237,6919563
2238,14703210
2239,994694
2240,8244742
2241,5710483
2242,11556940
2243,58567
2244,14597259
2245,6915946
2246,831065
2247,6433577
2248,7867573
2249,1818585
2250,843074
2251,1325280
2252,931398
2253,9845055
2254,3830101
2255,10479025
2256,253145
2257,147854
2258,1183151
2259,1128856
2260,920672
2261,390535
2262,12914406
2263,1326731
2264,41066
2265,7665219
2266,553716
2267,134822
2268,578069
2269,1686543
2270,1763629
2271,6800175
2272,536805
2273,11383947
2274,6378145
2275,7562914
2276,5241279
2277,8171241
2278,5302567
2279,570386
2280,1720313
2281,7683273
2282,6187686
2283,9694325
2284,7523928
2285,5187513
2286,18448988
2287,384936
2288,8890024
2289,377507
2290,1335583
2291,5711307
2292,606539
2293,5632277
2294,1302543
2295,6509805
2296,8436272
2297,13340224
2298,1776965
2299,5355709
2300,1941611
2301,17437968
2302,6488490
2303,417493
2304,2005559
2305,108887
2306,10243482
2307,608586
2308,395405
2309,95911
2310,1363788
2311,9911934
2312,16189741
2313,7969909
2314,1069526
2315,5827299
2316,2090329
2317,5579168
2318,7563052
2319,687272
2320,1329540
2321,6737082
2322,559434
2323,6471192
2324,911142
2325,6938863
2327,2074560
2328,1506566
2329,13542430
2330,11866867
2331,19768198
2332,1085944
2333,1417650
2334,5528740
2335,383167
2336,7198296
2337,692358
2338,17058284
2339,1620772
2340,1193436
2341,7988119
2342,1824016
2343,1794149
2344,6571014
2345,1727836
2346,7556842
2347,11320435
2348,807662
2349,6640869
2350,9775296
2351,10144147
2352,6834984
2353,18194850
2354,575087
2355,607137
2356,92148
2357,5579958
2358,10489055
2359,1330188
2360,5619626
2361,1142716
2362,11547682
2363,82015
2364,17915087
2365,246990
2366,10670781
2367,7231602
2368,5472307
2369,2227261
2370,5786135
2371,5525450
2372,122666
2373,7617556
2374,6038843
2375,764643
2376,15603344
2377,920307
2378,8183396
2379,13534126
2380,7615658
2381,25573
2382,608522
2383,132836
2384,6020772
2385,6541322
2386,11752494
2387,1695185
2388,546129
2389,1997402
2390,922772
2391,742356
2392,1520255
2393,1294091
2394,61362
2395,693581
2396,549854
2397,1126872
2398,12192633
2399,7403080
2400,7218709
2401,1119519
2402,314717
2403,999806
2404,11506093
2405,5814483
2406,472430
2407,7343163
2408,7091204
2409,1790632
2410,6963359
2411,36414
2412,762941
2413,570120
2414,594072
2415,101443
2416,98698
2417,969806
2418,16229040
2419,361849
2420,2032307
2421,5203021
2422,14204606
2423,7312297
2424,7111445
2425,5626807
2426,481865
2427,77526
2428,5106767
2429,7940454
2430,160220
2431,100955
2432,485910
2433,15421174
2434,1419609
2435,196528
2436,12474386
2437,12844360
2438,365813
2439,6144619
2440,5089159
2441,141394
2442,462696
2443,502174
2444,836490
2445,19307232
2446,154288
2447,1643885
2448,168427
2449,5770808
2450,16686296
2451,820660
2452,6099727
2453,512259
2454,412395
2455,7471444
2456,111371
2457,177699
2458,12415673
2459,1805379
2460,1279330
2461,16470356
2462,113831
2463,1288362
2464,398601
2465,5389212
2466,11957393
2467,1076449
2468,1751109
2469,16864853
2470,1307909
2471,473365
2472,7859311
2473,1263068
2474,1113441
2475,6343621
2476,1920204
2477,6087484
2478,5537645
2479,15076374
2480,1624785
2481,141945
2482,833844
2483,235966
2484,1391164
2485,392156
2486,10097226
2487,628918
2488,54001
2489,999469
2490,1098148
2491,714240
2492,1583441
2493,105356
2494,1512026
2495,1613986
2496,1367425
2497,9323039
2498,63774
2499,1013383
2500,897854
2501,1872975
2502,485249
2503,5244920
2504,439549
2505,696448
2506,7468887
2507,5102452
2508,491555
2509,11261019
2510,5430040
2511,1124815
2512,900740
2513,5187057
2514,1900206
2515,11438421
2516,9717697
2517,148420
2518,309978
2519,6434746
2520,5228546
2521,331307
2522,12329760
2523,1662744
2524,16845940
2525,6055481
2526,868934
2527,8911804
2528,451863
2529,8876242
2530,5131118
2531,1254165
2532,1391048
2533,10295457
2534,5578481
2535,118611
2536,8320749
2537,6981454
2538,997234
2539,8546256
2540,18270700
2541,6580764
2542,241042
2543,6239234
2544,2232662
2545,922919
2546,285316
2547,8367982
2548,1681337
2549,557715
2550,20296728
2551,9096778
2552,778066
2553,6305124
2554,1488078
2555,748177
2556,5395519
2557,8824190
2558,1469957
2559,141083
2560,64460
2561,5139417
2562,2146416
2563,12265947
2564,6778779
2565,542762
2566,772695
2567,6060963
2568,546022
2569,5485563
2570,5318461
2571,338168
2572,6955503
2573,5966779
2574,44173
2575,6625196
2576,1233308
2577,1876602
2578,111346
2579,901125
2580,842778
2581,2117152
2582,1889380
2583,1967041
2584,5708093
2585,684818
2586,1499194
2587,2063966
2588,192010
2589,13016506
2590,1751838
2591,909082
2592,782236
2593,6059146
2594,327633
2595,315525
2596,366398
2597,19300544
2598,5540995
2599,9749985
2600,6795573
2601,1109877
2602,5131272
2603,537423
2604,13258539
2605,6473053
2606,5147743
2607,187149
2608,16393050
2609,1766096
2610,7407750
2611,9797604
2612,16610002
2613,398339
2614,856639
2615,253794
2616,6669445
2617,10243873
2618,16284805
2619,1373505
2620,2486860
2621,7552886
2622,334344
2623,8860686
2624,466889
2625,5433494
2626,248518
2627,15426001
2628,6279225
2629,5758071
2630,5302290
2631,2060325
2632,2133841
2633,1391004
2634,10504646
2635,727156
2636,848326
2637,774274
2638,6311694
2639,5301116
2640,6866593
2641,892113
2642,805207
2643,1569755
2644,5312244
2645,467828
2646,1110516
2647,669093
2648,423261
2649,114778
2650,9121857
2651,5924286
2652,2020741
2653,2020233
2654,837737
2655,2094324
2656,5230881
2657,7412612
2658,11504122
2660,6349401
2661,263891
2662,1752316
2663,1432447
2664,6404236
2665,2168247
2666,5268648
2667,7954289
2668,7131573
2669,663876
2670,1872667
2671,930252
2672,415014
2673,7428774
2674,12410188
2675,6913749
2676,128090
2677,8644685
2678,1420409
2679,8518087
2680,14121712
2681,10040976
2682,6953088
2683,1143605
2684,10068386
2685,5916266
2686,553761
2687,301861
2688,6183259
2689,187212
2690,11343915
2691,12281241
2692,8142632
2693,541599
2694,7247373
2695,643432
2696,18709010
2697,6305695
2698,16823325
2699,357837
2700,2106471
2701,72457
2702,5716510
2703,1864830
2704,468946
2705,1477637
2706,1039650
2707,2236593
2708,1008052
2709,8056346
2710,1500137
2711,105937
2712,12719060
2713,5385954
2714,9693932
2715,13107674
2716,1291098
2717,851058
2718,8044159
2719,8073979
2720,1928472
2721,12963261
2722,6050051
2723,662274
2724,81354
2725,804230
2726,5140794
2727,17658819
2728,718886
2729,758252
2730,8474458
2731,1035924
2732,15017643
2733,1133496
2734,1567720
2735,2233777
2736,711854
2737,6801842
2738,10954465
2739,7073632
2740,11110733
2741,487261
2742,8600987
2743,1054926
2744,19871685
2745,996613
2746,10236119
2747,1582860
2748,5705969
2749,5280460
2750,18400754
2751,7442805
2752,17620060
2753,214251
2754,2187971
2755,949903
2756,10549949
2757,536224
2758,92665
2759,13283069
2760,8965346
2761,7715808
2762,484948
2763,9839409
2764,8068093
2765,80211
2766,9991590
2767,7790042
2768,1405084
2769,12055300
2770,1646863
2771,53220
2772,971228
2773,6799120
2774,6162458
2775,451688
2776,1027932
2777,517052
2778,13078498
2779,673018
2780,316783
2781,739848
2782,1082406
2783,15448750
2784,7477161
2785,445553
2786,953527
2787,7576027
2788,1988040
2789,15275550
2790,59737
2791,5726241
2792,6839556
2793,10118438
2794,84245
2795,1065723
2796,705886
2797,1283936
2798,7644884
2799,251262
2800,12266630
2801,20328893
2802,7944993
2803,8157928
2804,8349098
2805,33958
2806,16857439
2807,1173374
2808,6122754
2809,10084034
2810,5338001
2811,5287442
2812,438239
2813,6557859
2814,1247694
2815,1039139
2816,5499881
2817,972295
2818,7853341
2819,1199325
2820,151250
2821,6499389
2822,5717118
2823,1823533
2824,6172147
2825,1321606
2826,807730
2827,7323563
2828,8526414
2829,712657
2830,193958
2831,73910
2832,1691984
2833,7572736
2834,1667169
2835,956820
2836,504735
2837,120630
2838,3718
2839,1314567
2840,36095
2841,6061851
2842,1175666
2843,5493577
2844,9680335
2845,86984
2846,132539
2847,91881
2848,5790792
2849,160529
2850,828761
2851,9140780
2852,940290
2853,771527
2854,762374
2855,178881
2856,8858617
2857,1447791
2858,1825090
2859,18292789
2860,665847
2861,5563853
2862,1678197
2863,1988335
2864,8493969
2865,15258727
2866,7158741
2867,10568749
2868,1825378
2869,1646476
2870,5633615
2871,5350275
2872,794119
2873,85813
2874,827156
2875,739429
2876,7480477
2877,882500
2878,580541
2879,13816611
2880,9039893
2881,207331
2882,8427539
2883,5979345
2884,2014631
2885,52125
2886,1347843
2887,11943573
2888,782320
2889,488235
2890,898283
2891,14295202
2892,316548
2893,1732167
2894,1070807
2895,765121
2896,11430190
2897,1127196
2898,1570866
2899,762258
2900,1974096
2901,422264
2902,43097
2903,61696
2904,2191594
2905,9140690
2906,10430140
2907,11119768
2908,148016
2909,1544898
2910,5353646
2911,11301419
2912,17918167
2913,6525374
2914,9096
2915,56486
2916,1315643
2917,15031537
2918,972508
2919,7433665
2920,1863259
2921,6231426
2922,7554741
2923,7254234
2924,6433144
2925,7885114
2926,1523985
2927,436317
2928,22890
2929,14093994
2930,198058
2931,16071524
2932,2030515
2933,5601983
2934,805397
2935,8906389
2936,1093246
2937,5426187
2938,5154678
2939,7620108
2940,715628
2941,5897960
2942,742676
2943,2090462
2944,5205863
2945,123466
2946,1353429
2947,6244864
2948,1373424
2949,10595624
2950,554387
2951,5224286
2952,1389871
2953,8734874
2954,1743642
2955,6162560
2956,5552321
2957,6242253
2958,1698594
2959,451045
2960,7196127
2961,8426128
2962,1127330
2963,40806
2964,1637286
2965,1129517
2966,5409834
2967,34330
2968,673210
2969,8968380
2970,5527740
2971,11090695
2972,2165589
2973,5597898
2974,11168883
2975,11849847
2976,5099142
2977,1537429
2978,20246076
2979,2085721
2980,8240973
2981,16666
2982,7889825
2983,684708
2984,1686808
2985,6708704
2986,631034
2987,17473680
2988,1292494
2989,11279024
2990,14270737
2991,15741037
2992,8930617
2993,7532496
2994,6772338
2995,7138355
2996,5439121
2997,5102806
2998,442606
2999,13712982
3000,704934
3001,7974898
3002,911972
3003,7709179
3004,2238848
3005,6163774
3006,7599242
3007,7676005
3008,1540904
3009,6069142
3010,2091
3011,7567721
3012,8379173
3013,51774
3014,6590995
3015,458779
3016,7925824
3017,6402999
3018,7783658
3019,10812886
3020,6976236
3021,5139710
3022,130589
3023,8744222
3024,14881475
3025,5935905
3026,769351
3027,17477004
3028,640467
3029,607851
3030,467108
3031,5955121
3032,24004
3033,10469231
3034,630995
3036,7361856
3037,2091702
3038,6509173
3039,10339377
3040,15609119
3041,14116523
3042,7094945
3043,1468771
3044,474943
3045,10580371
3046,1543884
3047,16482008
3048,10187247
3049,5337410
3050,2016171
3051,8953500
3052,1911046
3053,1188873
3054,1878106
3055,615136
3056,5789291
3057,11696076
3058,10852563
3059,18324383
3060,1202987
3061,6497358
3062,6039997
3063,7181363
3064,1210731
3065,14424729
3066,14274363
3067,1760162
3068,8886802
3069,11903104
3070,1507278
3071,1751644
3072,6941963
3073,724552
3075,15762914
3076,11385696
3077,1480853
3078,815947
3079,2056739
3080,640695
3081,6385941
3082,2083595
3083,7313964
3084,6806310
3085,14898529
3086,2204435
3087,8621877
3088,10488911
3089,10055445
3090,11921970
3091,16706326
3092,6811087
3093,2198239
3094,9443951
3095,217456
3096,810232
3097,85368
3098,1426767
3099,6494274
3100,7615372
3101,7220645
3102,8743169
3103,765186
3104,908024
3105,1715086
3106,5376695
3107,497313
3108,6850915
3109,5303786
3110,7351357
3111,10943462
3112,9638430
3113,1577711
3114,5878425
3115,6016508
3116,5579758
3117,5640287
3118,211468
3119,881565
3120,1920484
3121,7886003
3122,18465111
3123,144805
3124,5807713
3125,529343
3126,40492
3127,7279225
3128,661
3129,512337
3130,8350096
3131,679657
3132,15081642
3133,6798571
3134,1075572
3135,19724823
3136,2110563
3137,2997812
3138,530369
3139,12179110
3140,1561885
3141,1223824
3142,511005
3143,292031
3144,1362990
3145,1192542
3146,7477853
3147,8184804
3148,5759712
3149,12907747
3150,8313933
3151,1563837
3152,2160889
3153,1045251
3154,610756
3155,1339434
3156,1235003
3157,7910228
3158,7643444
3159,5590399
3160,1309354
3161,5118204
3162,394847
3163,6647402
3164,1051836
3165,8721430
3166,710625
3167,5193901
3168,11574324
3169,8497272
3170,5929925
3171,17984403
3172,791052
3173,181711
3174,836160
3176,5528005
3177,1843806
3178,770719
3179,8628555
3180,5699633
3181,7749366
3182,567794
3183,13932823
3184,8197723
3185,2195678
3186,19817845
3187,7871120
3188,6109308
3189,656818
3190,5412454
3191,12311374
3192,6449872
3193,13228041
3194,1296331
3195,14183883
3196,14408054
3197,10534374
3198,19473377
3199,752519
3200,11279565
3201,7588289
3202,944878
3203,5497067
3204,1622249
3205,1353167
3206,8125641
3207,15554843
3208,5807111
3209,8357941
3210,5369607
3211,1020157
3212,216551
3213,6058319
3214,230629
3215,8363619
3216,7585541
3217,7212530
3218,7182072
3219,6265638
3220,1912959
3221,642656
3222,11992600
3223,5475492
3224,799943
3225,355833
3226,1473064
3227,1042752
3228,143250
3229,881148
3230,1008270
3231,5703457
3232,1729361
3233,6556898
3234,732094
3235,1439355
3236,1841105
3237,1436540
3238,9781881
3239,6877632
3240,7575253
3241,8164864
3242,6582644
3243,5380623
3244,8785580
3245,7308481
3246,511151
3247,104376
3248,1656586
3250,626805
3251,6248657
3252,10010795
3253,18784802
3254,16433809
3255,16576788
3256,10594495
3257,389966
3258,8591347
3259,13836321
3260,177007
3261,168432
3262,1738270
3263,750724
3264,6081680
3265,68901
3266,12225431
3267,449797
3268,1268969
3269,418202
3270,2215619
3271,491831
3272,8141817
3273,120880
3274,1305212
3275,5702494
3276,8504567
3277,10038701
3278,6454546
3280,7756288
3281,8469967
3282,5830987
3283,13954115
3284,5336689
3285,10904987
3286,16822066
3287,5126026
3288,529756
3289,6247978
3290,1868261
3291,3900
3292,1471331
3293,8763852
3294,381363
3295,627110
3296,1172199
3297,2095460
3298,123899
3299,9064881
3300,23899
3301,44502
3302,266248
3303,430346
3304,9716480
3305,1726619
3306,2114580
3307,11546995
3308,2958
3309,7246425
3310,6416400
3311,5615279
3312,12321642
3313,10254023
3314,5707537
3315,861228
3316,1638472
3317,1408780
3318,10413564
3319,6892866
3320,16252113
3321,908228
3322,13743870
3323,1017730
3324,1140703
3325,104984
3326,1702061
3327,7854839
3328,10126499
3329,6090021
3330,8924416
3331,2401246
3332,10301778
3333,5557831
3334,839497
3335,9801656
3336,6466989
3337,5754740
3338,1392304
3339,136378
3340,656463
3341,1278256
3342,1099938
3343,2210
3344,6435976
3345,7132671
3346,7572071
3347,2063831
3348,667655
3349,1884907
3350,5564388
3351,1030487
3352,1193497
3353,5485299
3354,1385556
3355,1937892
3356,6779148
3357,7676630
3358,8604788
3359,1671299
3361,6447669
3362,8119065
3363,355224
3364,8417783
3365,5238253
3366,1209716
3367,20327650
3368,110213
3369,7732582
3370,6017048
3371,417387
3372,1688831
3373,674445
3374,18091427
3375,826541
3376,1735562
3377,10657065
3378,6738944
3379,784749
3380,1371693
3381,8572531
3382,921108
3383,6289643
3384,8171091
3385,6552206
3386,621893
3387,682252
3388,6954157
3389,883308
3390,8213497
3391,12249432
3392,1053934
3393,1171146
3394,33384
3395,1078162
3396,11484776
3397,781675
3398,6661194
3399,1253679
3400,1423507
3401,1446671
3402,1455899
3403,6776939
3404,1068698
3405,5504082
3406,123563
3407,1987439
3408,8093977
3409,15324656
3410,1901232
3411,6398796
3412,6650361
3413,5124871
3414,455851
3415,9083852
3417,9928925
3418,5263176
3419,1968818
3420,5145499
3421,1067970
3422,9674569
3423,8439386
3424,11901367
3425,651302
3426,10365616
3427,16430107
3428,1334653
3429,7481627
3430,8004132
3431,6089493
3432,1431378
3433,7387595
3434,1759601
3435,1075270
3436,7320219
3437,1601273
3438,13744674
3439,6037905
3440,6764736
3441,1271797
3442,10726824
3443,1248130
3444,8013077
3445,348890
3446,15060605
3447,12093859
3448,1981693
3449,12933780
3450,1768559
3451,9005254
3452,6091134
3453,1862022
3454,1036289
3455,1484492
3456,15752138
3457,379535
3458,12018454
3459,7124367
3460,5292565
3461,192117
3462,7905928
3463,1131629
3464,9890040
3465,1385423
3466,11725634
3467,1221709
3468,10099947
3469,1758968
3470,6538553
3471,12304681
3472,5263248
3473,341755
3474,1537160
3475,6350119
3476,6871389
3477,7236532
3478,715394
3479,10076781
3480,98583
3481,1075527
3482,10533767
3483,711043
3484,8404589
3485,5253965
3486,11354050
3487,210449
3488,7492939
3489,3429581
3490,26566
3491,5615700
